ts,Hasle Common 10kV Lines Voltage | has_fel_10kvskinnespend | 804133,Hasle Vind Active Power | has_vin_effekt | 804123,Hasle Vind Current | has_vin_belastning | 804117,Weather forecast for the max air temperature for the coming 6 hours at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_max | 128206,Weather forecast for wind direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_direction | 128270,Weather forecast for the precipitation amount for the coming 1 hour at Bornholm | 9F7P/00/00/MET-Norway/forecast/precipitation_amount_acc | 128238,Weather forecast for the relativehumidity amount  at Bornholm | 9F7P/00/00/MET-Norway/forecast/relative_humidity_2m | 128254,Weather forecast for wind speed at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_speed | 128286,Weather forecast for wind speed y_direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/y_wind_10m | 128318,Weather forecast for solar shortwave flux at Bornholm | 9F7P/00/00/MET-Norway/forecast/integral_of_surface_downwelling_shortwave_flux_in_air_wrt_time | 128334,Weather forecast for the minimum air temperature for the coming 6 hours at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_min | 128222,Weather forecast for wind speed x_direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/x_wind_10m | 128302,Weather forecast for the air temperature at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_2m | 128190,Observed maximum temperature past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/temp_max_past1h/06193 | 406592,Observed mean intensity of global radiation in the latest hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/radia_glob_past1h/06193 | 406672,Observed minimum temperature past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/temp_min_past1h/06193 | 406608,Observed mean wind speed the past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/wind_speed_past1h/06193 | 406640,Observed mean humidity past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/humidity_past1h/06193 | 406576,Observed mean temperature past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/temp_mean_past1h/06193 | 406560,Observed mean wind direction the past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/wind_dir_past1h/06193 | 406624,Observed accumulated precipitation the past hour at Hammer Odde Fyr - DMI station 06193 | 9F7P/7Q/XC/DMI/metObs/precip_past1h/06193 | 406656
2022-01-02 08:00:00,10.376229035226842,3.080315230286406,176.15429510797452,,,,,,,,,,,7.7,1.0,7.0,8.8,99.0,7.4,223.0,0.0
2022-01-02 09:00:00,10.3528062820436,3.093118906489527,176.90604351093253,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314,7.2,9.0,6.8,8.5,99.0,7.0,223.0,0.0
2022-01-02 10:00:00,10.34807702473243,2.747925128322097,154.09494150420753,279.87286,235.08603,0.024658203,1.000007,5.4043736,3.08807,20640.0,279.68402,4.435625,279.68396,7.2,16.0,6.8,9.1,100.0,7.0,225.0,0.0
2022-01-02 11:00:00,10.395966529846316,2.4394376322823463,139.15208946502793,279.88293,243.8361,0.057128906,1.0000069,5.612103,2.4682293,45728.0,279.68176,5.0402966,279.86313,7.1,19.0,6.7,8.6,100.0,6.9,226.0,0.0
2022-01-02 12:00:00,10.433409634758764,2.126302895211335,122.21774293726122,280.35693,250.11731,0.096191406,1.0000068,5.6226625,2.3011417,62336.0,280.35693,5.346596,280.10898,7.1,16.0,6.7,8.4,100.0,6.9,227.0,0.0
2022-01-02 13:00:00,10.425367037455333,2.2216724237849936,126.13981994715635,280.50568,247.23703,0.10888672,1.0000069,4.4783044,2.164732,37184.0,280.34027,4.4939575,280.50726,7.3,27.0,6.8,8.5,100.0,7.1,223.0,0.0
2022-01-02 14:00:00,10.394116034874306,1.2308066542810125,69.53103218712627,280.4499,233.7188,0.2006836,1.0000075,3.8333492,2.1208344,119360.0,280.33554,3.1930008,280.3371,8.1,12.0,7.0,8.1,100.0,7.4,223.0,0.4
2022-01-02 15:00:00,10.421610685495384,1.2829478140314965,72.31729801445222,280.34415,222.00789,0.0,1.0000074,3.726527,2.7685566,0.0,280.2306,2.2324162,279.7118,8.4,3.0,7.8,6.7,100.0,8.2,220.0,1.8
2022-01-02 16:00:00,10.454989910125999,1.682814691192989,92.72092998174963,279.94098,219.38434,2.1640625,1.000007,3.998185,3.0872078,123712.0,279.82263,2.9861794,279.98505,8.6,0.0,7.5,6.4,100.0,8.3,225.0,3.1
2022-01-02 17:00:00,10.493093490600598,2.0101157004634587,115.2210266246546,280.14346,242.22762,3.6416016,1.0000069,5.844016,2.3312988,71680.0,279.7303,4.38229,280.63565,7.5,0.0,6.9,6.3,100.0,7.2,226.0,1.0
2022-01-02 18:00:00,10.473219915877953,2.6731730173615866,163.0129487088478,280.6206,237.99358,7.708008,1.0000069,4.8509846,2.4562492,123712.0,280.58075,3.7679634,280.6206,7.3,0.0,6.3,6.5,100.0,7.0,226.0,0.0
2022-01-02 19:00:00,10.416779185450325,4.187608766006235,254.7593835149163,280.86908,252.19698,11.744141,0.9954445,5.638795,2.2398071,5.34361e-11,280.37137,5.14604,280.77374,7.4,1.0,6.2,6.6,100.0,6.8,223.0,0.8
2022-01-02 20:00:00,10.361082839965876,6.389666351501302,362.98624430825834,280.782,265.10162,13.592773,1.0000064,7.5358825,1.4189167,123712.0,280.2091,5.712467,279.90253,6.9,1.0,6.1,7.6,100.0,6.6,234.0,1.7
2022-01-02 21:00:00,10.34320137951819,6.482214537691767,367.71535792919485,280.06876,268.50085,0.0,1.0000064,6.6588473,0.15467453,1.602559e-10,279.32556,5.889969,279.67554,6.2,1.0,5.6,10.5,100.0,5.9,256.0,0.2
2022-01-02 22:00:00,10.44176327554821,6.693483729938886,376.52779971410894,279.61703,274.7509,11.560547,1.0000072,5.8944874,-2.1734428,71680.0,279.32858,6.4416122,279.60645,5.9,1.0,5.6,10.6,100.0,5.7,263.0,1.3
2022-01-02 23:00:00,,,,279.61697,281.73508,4.048828,1.0000058,6.4842935,-0.83629227,71680.0,279.187,6.011448,279.5578,6.0,1.0,5.7,11.3,100.0,5.9,262.0,0.0
2022-01-03 00:00:00,,,,279.75644,280.63342,12.871094,1.0000074,6.4983077,-1.149271,3.204528e-10,278.70163,6.395893,278.99744,5.9,1.0,5.5,11.2,100.0,5.7,258.0,0.0
2022-01-03 01:00:00,,,,278.84442,269.50818,14.493164,0.99899995,4.697856,-0.8324013,0.0,278.65594,5.432541,278.84003,5.7,1.0,5.5,9.8,99.0,5.6,257.0,0.0
2022-01-03 02:00:00,,,,278.58032,262.43832,12.9140625,0.984107,5.0393004,1.1513042,2.669652e-10,278.85742,5.359604,278.67252,5.7,1.0,5.3,8.8,99.0,5.5,248.0,0.0
2022-01-03 03:00:00,,,,278.8454,261.87515,0.1015625,0.98638105,4.534641,0.7411194,0.0,278.68985,4.409588,278.8454,5.8,1.0,5.5,9.5,97.0,5.6,248.0,0.0
2022-01-03 04:00:00,,,,278.65112,264.36078,0.103515625,0.9613416,4.5979285,0.21685982,0.0,278.81427,4.5926704,278.87134,5.6,1.0,5.3,7.7,98.0,5.4,244.0,0.0
2022-01-03 05:00:00,,,,278.67212,261.52353,12.925781,0.9578011,4.6326194,0.57587814,4.270524e-10,278.78473,3.8971062,278.6855,5.5,0.0,5.2,6.8,99.0,5.4,239.0,0.0
2022-01-03 06:00:00,,,,278.97144,252.28156,0.0,0.9755166,4.3998528,1.3144112,0.0,278.35504,3.729866,278.95703,5.6,1.0,5.3,6.9,98.0,5.5,240.0,0.0
2022-01-03 07:00:00,,,,278.91803,247.19568,0.03149414,0.9899057,5.200315,1.8497162,0.0,278.91116,4.4338875,278.83102,5.6,1.0,5.3,7.5,98.0,5.5,235.0,0.0
2022-01-03 08:00:00,,,,278.68182,253.14946,0.09106445,1.0000072,5.406266,1.5831299,74464.0,278.6593,4.753298,278.68182,5.7,3.0,5.3,8.8,99.0,5.5,239.0,0.2
2022-01-03 09:00:00,,,,279.01428,257.38385,0.0,0.9963602,6.5381594,0.84402466,88704.0,278.76553,5.350054,279.00165,5.9,15.0,5.4,9.8,99.0,5.7,246.0,0.1
2022-01-03 10:00:00,,,,279.0935,256.62527,0.55859375,0.97695065,5.9488635,1.2067642,39520.0,278.8621,6.398817,278.89017,5.8,29.0,5.4,9.7,98.0,5.6,247.0,0.0
2022-01-03 11:00:00,,,,278.88202,256.17993,12.873047,0.9841988,6.4025607,1.4679642,81504.0,278.62213,5.9332294,278.74918,5.8,42.0,5.4,9.8,98.0,5.6,243.0,0.0
2022-01-03 12:00:00,,,,278.73657,256.89874,1.234375,0.989066,7.5221267,1.6329842,0.0,278.9865,6.4146805,278.69745,6.0,78.0,5.7,11.4,97.0,5.8,241.0,0.0
2022-01-03 13:00:00,,,,279.02466,255.27374,0.0028076172,0.96027267,7.071796,1.868391,148224.0,278.8745,6.68766,278.88168,6.0,63.0,5.6,11.4,97.0,5.8,244.0,0.0
2022-01-03 14:00:00,,,,278.81735,256.2365,0.028320312,0.9645605,7.1995373,1.9813461,185984.0,278.77258,6.9386616,278.89957,6.1,61.0,5.6,11.6,96.0,5.8,242.0,0.0
2022-01-03 15:00:00,,,,278.79126,253.00792,12.917969,0.9417646,6.800595,1.938324,89856.0,279.00104,6.9706917,278.86197,5.8,16.0,5.3,11.7,96.0,5.5,242.0,0.0
2022-01-03 16:00:00,,,,279.1059,242.9611,0.12915039,0.96120423,6.225379,2.8237228,0.0,278.90176,5.548893,278.90176,5.8,1.0,5.4,11.7,95.0,5.6,240.0,0.0
2022-01-03 17:00:00,,,,278.69818,247.03183,1.112793,0.96512514,6.8030877,2.7000923,0.0,278.61346,6.244169,279.03253,5.8,1.0,5.4,10.8,94.0,5.6,236.0,0.0
2022-01-03 18:00:00,,,,278.8167,243.68787,0.4892578,0.9657513,6.2042527,2.8438416,0.0,278.79077,5.5399303,279.06653,5.9,1.0,5.4,10.9,94.0,5.7,238.0,0.0
2022-01-03 19:00:00,,,,278.9016,247.21906,13.154297,0.94629633,6.614941,2.153452,0.0,278.73492,5.9585114,278.73456,6.0,1.0,5.6,10.7,93.0,5.8,233.0,0.0
2022-01-03 20:00:00,,,,278.8886,246.94576,0.57128906,0.93576705,6.6770735,2.6078815,261632.0,278.63135,6.147238,278.67645,6.2,1.0,5.8,11.2,90.0,6.0,232.0,0.0
2022-01-03 21:00:00,,,,278.70767,240.89938,0.0,0.9501105,6.6283684,3.1607666,0.0,278.8858,5.9853973,278.64142,6.2,1.0,5.9,10.9,90.0,6.0,235.0,0.0
2022-01-03 22:00:00,,,,278.65436,234.27353,0.013671875,0.9686191,6.689889,3.5858212,0.0,278.6593,4.9979286,278.4879,6.1,1.0,5.8,10.5,91.0,5.9,232.0,0.0
2022-01-03 23:00:00,10.396646109494228,7.510213399049337,425.6664692966543,278.69623,237.36725,0.013916016,0.9656285,6.5316925,4.012417,1.065836e-10,278.46045,5.8526344,278.661,6.1,1.0,5.7,9.9,92.0,5.9,227.0,0.0
2022-01-04 00:00:00,10.44007682800325,8.163084139069207,460.14473544034064,278.6698,225.68767,0.4111328,0.96674216,6.6531334,3.9575043,0.0,278.5644,5.3193855,278.49597,6.0,1.0,5.7,10.3,93.0,5.9,231.0,0.0
2022-01-04 01:00:00,10.37777097601637,8.290276265003271,468.52903353016694,278.51462,231.22733,0.016601562,0.96697104,6.606998,4.131836,0.0,278.36536,5.0136127,278.37415,5.9,1.0,5.6,9.3,94.0,5.7,227.0,0.0
2022-01-04 02:00:00,10.367748187138462,7.6981475725012345,436.2826758936834,278.30438,228.72699,0.0007324219,0.95882297,6.712307,3.7162628,4.262715e-10,278.1855,5.2581215,278.2953,5.8,1.0,5.5,11.1,94.0,5.6,229.0,0.0
2022-01-04 03:00:00,10.336719122799956,7.770899198141441,441.2729953301408,278.14926,229.61763,0.0,0.9643618,6.555656,4.1859074,0.0,278.11984,5.314146,278.14926,5.9,1.0,5.6,11.0,93.0,5.8,230.0,0.0
2022-01-04 04:00:00,10.349563302664897,7.608146200180049,429.61472533966275,278.14664,231.75067,0.03955078,0.9884554,6.3078117,4.223812,3.729587e-10,278.13315,4.6845837,277.8987,5.9,1.0,5.4,9.4,94.0,5.7,227.0,0.1
2022-01-04 05:00:00,10.4001480270835,4.789464026954205,281.8522522175208,277.94354,226.80493,0.026367188,0.9834811,6.2200985,3.7460556,1.065581e-10,277.98022,5.3321095,277.9591,5.7,1.0,5.3,9.9,96.0,5.5,236.0,0.1
2022-01-04 06:00:00,10.438907745557051,2.4568911138812655,143.27831703879642,278.00116,233.06276,0.05078125,1.0000064,6.139075,4.3944416,0.0,277.94485,4.8084183,278.00507,5.5,1.0,4.7,7.9,97.0,5.1,251.0,0.0
2022-01-04 07:00:00,10.489253330230579,1.3253128351105565,74.31264831013762,277.99463,228.79704,0.047851562,0.98987424,5.0970287,3.0696564,0.0,277.94165,4.065815,277.94284,4.8,1.0,4.4,2.6,98.0,4.6,235.0,0.4
2022-01-04 08:00:00,10.44685183252625,2.125988299053532,128.90731494140636,277.86206,227.51567,0.9916992,0.99376553,5.091279,4.09886,2448.0,277.7008,3.886343,277.59937,4.7,2.0,4.4,1.4,99.0,4.5,228.0,0.4
2022-01-04 09:00:00,10.44795945795578,3.7573089292650703,212.48946734172574,277.7876,228.14064,0.0,0.98227555,5.5531754,3.7006626,0.0,277.7876,4.1407013,277.7876,4.9,9.0,4.6,4.0,99.0,4.7,232.0,0.2
2022-01-04 10:00:00,10.47385237433693,2.4324972123586424,144.66432778040573,277.91315,218.93765,0.00048828125,0.9802768,5.4335546,4.2219505,98464.0,277.7802,3.4199543,277.90643,5.1,21.0,4.8,5.7,100.0,5.0,245.0,0.3
2022-01-04 11:00:00,10.430443494216282,1.7816147142537153,102.246541066783,277.94382,222.1641,0.0017089844,0.9882723,4.9532604,3.6669292,212416.0,277.70465,3.3297825,277.70465,5.2,38.0,4.9,6.3,99.0,5.0,244.0,0.2
2022-01-04 12:00:00,10.385494123186342,2.612885305980097,154.69894538857778,277.74902,219.17203,0.0,1.000006,4.293734,3.3249683,0.0,277.74902,2.7162895,277.74902,5.1,15.0,4.2,4.3,99.0,4.8,272.0,1.8
2022-01-04 13:00:00,10.453776858069727,1.3497655771672714,78.04429844206413,277.8836,221.3594,0.009521484,0.99985385,3.9841743,2.987505,41456.0,277.7193,2.636158,277.8814,4.4,12.0,4.1,1.5,100.0,4.2,309.0,3.4
2022-01-04 14:00:00,10.4403952515645,1.8902059283247123,109.72531967446726,277.92703,219.18758,0.059814453,1.000007,3.8970563,3.0179157,71200.0,277.87558,2.4661694,277.8795,4.9,16.0,4.3,3.5,100.0,4.5,224.0,1.4
2022-01-04 15:00:00,10.426964962121392,1.6257669414619342,93.71822018275454,278.01935,218.64894,0.0,0.9980995,3.961804,3.0914974,0.0,278.01935,2.4782753,278.01935,5.2,4.0,4.7,5.5,100.0,4.9,234.0,0.4
2022-01-04 16:00:00,10.464462181617465,1.432128905738367,102.0593181310914,278.07144,226.95345,0.03845215,1.0000067,4.6862235,3.1948452,0.0,278.00934,3.4282494,278.0713,5.1,1.0,4.2,6.6,99.0,4.7,248.0,1.0
2022-01-04 17:00:00,10.449697249974898,2.676771575744662,153.9960719861487,278.17657,257.17975,0.1459961,1.0000067,4.2641973,0.9411869,0.0,277.98163,4.159128,277.98163,4.3,1.0,2.6,7.9,96.0,3.5,319.0,1.1
2022-01-04 18:00:00,10.48138783194803,0.2773283488829346,19.04177428736831,276.524,320.1328,0.0,0.9834045,4.290738,-3.297392,0.0,276.524,2.7465591,276.524,2.8,1.0,2.2,7.3,96.0,2.5,331.0,0.0
2022-01-04 19:00:00,10.493193961478488,1.873844629063798,117.69997449953932,276.55606,296.91418,0.028564453,0.9518801,3.666396,-1.6637096,5.32429e-11,275.50134,3.2676811,275.51312,2.7,1.0,2.2,4.2,94.0,2.5,298.0,0.0
2022-01-04 20:00:00,10.402111947536396,5.123732152227629,295.8363096114256,275.58768,279.6956,0.028564453,0.90364736,3.683194,-0.62509346,1.065091e-10,275.42426,3.6301098,275.58765,3.2,1.0,2.6,7.7,90.0,2.8,261.0,0.0
2022-01-04 21:00:00,10.39345681667335,6.56992481351914,372.47240277458627,275.45328,274.21924,0.0,0.9033423,3.607132,-0.2696762,0.0,275.45328,3.597065,275.45328,3.9,1.0,3.2,10.5,88.0,3.7,257.0,0.0
2022-01-04 22:00:00,10.387191078879455,6.398244579106767,364.02453796268634,275.44855,260.49234,0.0,0.8835058,3.5360396,0.57997704,5.32498e-11,275.3135,3.4883194,275.3153,4.0,1.0,3.8,12.0,88.0,3.9,259.0,0.0
2022-01-04 23:00:00,10.418404732981097,6.464670442380573,365.45582044446786,275.8938,254.0238,0.0,0.90253335,4.8869276,1.3392181,1.065074e-10,275.30768,4.700222,275.89294,4.1,1.0,3.9,11.6,88.0,4.0,255.0,0.0
2022-01-05 00:00:00,10.378826290369062,6.785316061004391,385.188780448806,275.78735,256.85968,0.0,0.88996,4.4693866,1.0102482,0.0,275.78735,4.353691,275.78735,4.1,1.0,3.8,12.3,88.0,4.0,252.0,0.0
2022-01-05 01:00:00,10.31940684318525,7.320997565527793,416.561440285672,276.1905,254.71881,0.0,0.8742893,5.4764323,1.4367924,5.3249e-11,275.72458,5.2845516,276.19064,4.1,1.0,3.9,12.1,87.0,4.0,253.0,0.0
2022-01-05 02:00:00,10.338999569415812,7.412827335733406,421.25025207299217,276.25732,255.83604,0.0,0.8669343,5.741811,1.3980312,1.065006e-10,276.15808,5.568903,276.1562,4.1,1.0,3.8,12.5,87.0,3.9,253.0,0.0
2022-01-05 03:00:00,10.38169372558584,7.820162319380771,441.77907806340704,276.0232,249.43765,0.0,0.86539304,5.2087674,1.8236446,0.0,276.0232,4.8791943,276.0232,4.0,1.0,3.6,12.3,87.0,3.8,249.0,0.0
2022-01-05 04:00:00,10.3433578252792,7.812503640421758,441.5652479210109,276.02136,240.17201,0.0,0.89720774,5.200646,2.5818272,5.32389e-11,275.82077,4.5149612,275.82486,3.9,1.0,3.6,12.7,87.0,3.7,245.0,0.0
2022-01-05 05:00:00,10.39488697052008,7.98018449231198,451.29258993261953,275.8221,239.47656,0.00024414062,0.9132448,6.1533756,3.118929,1.06474e-10,275.53998,5.304579,275.53705,3.7,1.0,3.4,11.6,87.0,3.5,240.0,0.0
2022-01-05 06:00:00,10.396899390220575,7.893926244769944,446.310932322136,274.9325,235.46925,0.0,0.91881424,5.8557343,3.312914,0.0,274.9325,4.828125,274.9325,3.7,1.0,3.4,12.1,87.0,3.5,238.0,0.0
2022-01-05 07:00:00,10.373921564647,8.150532968898315,458.37513359069845,275.0227,225.07892,0.0,0.8806064,5.838427,4.117485,0.0,274.77527,4.139185,274.77368,3.5,1.0,2.8,9.8,87.0,3.1,227.0,0.0
2022-01-05 08:00:00,10.387099843276237,8.284104308496746,466.8408846663529,274.76755,228.02353,0.0,0.8689944,6.1264715,4.092554,19928.0,274.5541,4.5596485,274.68552,3.0,4.0,2.4,11.0,88.0,2.8,228.0,0.0
2022-01-05 09:00:00,10.432715715680828,8.230376663642256,462.8367993883693,275.24884,234.15628,0.0,0.8540714,7.513561,4.39168,0.0,275.24884,6.096216,275.24884,3.4,19.0,2.8,12.4,88.0,3.1,233.0,0.0
2022-01-05 10:00:00,10.459798897014089,8.047923159353513,450.7212465607371,275.27808,233.60179,0.013549805,0.9090638,6.886835,4.080166,34608.0,275.04175,5.5483418,275.08765,3.6,23.0,2.8,12.6,93.0,3.2,236.0,0.4
2022-01-05 11:00:00,10.332486152648857,8.130635233869326,460.4181244970599,275.77713,250.5469,0.0949707,0.93315744,6.384389,2.119131,67680.0,275.0968,6.0225754,275.77713,4.2,29.0,3.5,13.3,92.0,3.9,247.0,0.0
2022-01-05 12:00:00,10.347752189636175,8.113739834844539,460.19859882179185,276.0932,249.40627,0.0,0.9101318,6.5258613,2.2879925,0.0,276.0932,6.1115437,276.0932,4.2,53.0,3.9,13.7,92.0,4.0,248.0,0.1
